Transaction_ID,Items
4623,"Rasgulla, Tea, Pastry"
4624,"Sandwich, Cold Coffee"
4625,"Pasta, Garlic Bread, Coke"
4626,"Biryani, Raita, Gulab Jamun"
4627,"Momos, Pepsi"
4628,"Momos, Pepsi"
4629,"Masala Dosa, Filter Coffee"
4630,"Noodles, Manchurian, Sprite"
4631,"Noodles, Manchurian, Sprite, Pickle"
4632,"Rasgulla, Tea"
4633,"Pav Bhaji, Lassi"
4634,"Chole Bhature, Lassi, French Fries"
4635,"Masala Dosa, Filter Coffee, Chocolate Cake"
4636,"Momos, Pepsi"
4637,"Momos, Pepsi, Falooda"
4638,"Hot Dog, Veg Burger, Coke, Orange Juice"
4639,"Chole Bhature, Lassi"
4640,"Paneer Tikka, Naan, Coke"
4641,"Pizza, Garlic Bread, Pepsi"
4642,"Vada Pav, Tea, Mineral Water"
4643,"Idli, Sambar, Filter Coffee"
4644,"Kachori, Jalebi, Tea"
4645,"Burger, Fries, Coke"
4646,"Coffee, Brownie, Muffin"
4647,"Chole Bhature, Lassi, Lemon Soda"
4648,"Veg Fried Rice, Spring Roll, Sprite, Muffin"
4649,"Pasta, Garlic Bread, Coke, Orange Juice"
4650,"Paneer Tikka, Naan, Coke"
4651,"Veg Fried Rice, Spring Roll, Sprite, French Fries"
4652,"Vada Pav, Tea, Pastry"
4653,"Burger, Fries, Coke"
4654,"Paneer Tikka, Naan, Coke"
4655,"Biryani, Raita, Gulab Jamun, Fruit Salad"
4656,"Momos, Pepsi, Lemon Soda"
4657,"Rasgulla, Tea"
4658,"Noodles, Manchurian, Sprite"
4659,"Kachori, Jalebi, Tea"
4660,"Samosa, Tea"
4661,"Idli, Sambar, Filter Coffee"
4662,"Chole Bhature, Lassi"
4663,"Rasgulla, Tea, Fruit Salad"
4664,"Pasta, Garlic Bread, Coke, Donut"
4665,"Hot Dog, Veg Burger, Coke, Pickle"
4666,"Burger, Fries, Coke, Curd"
4667,"Sandwich, Cold Coffee"
4668,"Pav Bhaji, Lassi, Orange Juice"
4669,"Pasta, Garlic Bread, Coke, Falooda"
4670,"Noodles, Manchurian, Sprite"
4671,"Noodles, Manchurian, Sprite, Salad"
4672,"Ice Cream, Brownie"
4673,"Vada Pav, Tea"
4674,"Sandwich, Cold Coffee"
4675,"Pizza, Garlic Bread, Pepsi, Milkshake"
4676,"Veg Fried Rice, Spring Roll, Sprite, Salad"
4677,"Samosa, Tea, Pickle"
4678,"Pizza, Garlic Bread, Pepsi, Mineral Water"
4679,"Rasgulla, Tea"
4680,"Pizza, Garlic Bread, Pepsi, Mineral Water"
4681,"Paneer Tikka, Naan, Coke"
4682,"Kachori, Jalebi, Tea"
4683,"Ice Cream, Brownie"
4684,"Samosa, Tea, Salad"
4685,"Vada Pav, Tea, Fruit Salad"
4686,"Hot Dog, Veg Burger, Coke"
4687,"Paneer Tikka, Naan, Coke"
4688,"Hot Dog, Veg Burger, Coke, Salad"
4689,"Burger, Fries, Coke"
4690,"Veg Fried Rice, Spring Roll, Sprite"
4691,"Chole Bhature, Lassi"
4692,"Burger, Fries, Coke"
4693,"Pizza, Garlic Bread, Pepsi"
4694,"Chole Bhature, Lassi"
4695,"Paneer Tikka, Naan, Coke"
4696,"Ice Cream, Brownie, Muffin"
4697,"Vada Pav, Tea"
4698,"Pav Bhaji, Lassi"
4699,"Coffee, Brownie"
4700,"Pizza, Garlic Bread, Pepsi, Mineral Water"
4701,"Rasgulla, Tea, Sweet Corn"
4702,"Ice Cream, Brownie"
4703,"Burger, Fries, Coke"
4704,"Hot Dog, Veg Burger, Coke"
4705,"Biryani, Raita, Gulab Jamun, Muffin"
4706,"Masala Dosa, Filter Coffee, Pickle"
4707,"Pav Bhaji, Lassi"
4708,"Hot Dog, Veg Burger, Coke"
4709,"Samosa, Tea"
4710,"Momos, Pepsi"
4711,"Biryani, Raita, Gulab Jamun, Lemon Soda"
4712,"Momos, Pepsi"
4713,"Pav Bhaji, Lassi"
4714,"Hot Dog, Veg Burger, Coke"
4715,"Pasta, Garlic Bread, Coke"
4716,"Ice Cream, Brownie, Falooda"
4717,"Noodles, Manchurian, Sprite"
4718,"Coffee, Brownie"
4719,"Noodles, Manchurian, Sprite, Papad"
4720,"Paneer Tikka, Naan, Coke"
4721,"Kachori, Jalebi, Tea"
4722,"Biryani, Raita, Gulab Jamun, Pastry"
4723,"Noodles, Manchurian, Sprite, Lemon Soda"
4724,"Vada Pav, Tea"
4725,"Samosa, Tea, Falooda"
4726,"Idli, Sambar, Filter Coffee"
4727,"Idli, Sambar, Filter Coffee"
4728,"Burger, Fries, Coke"
4729,"Pizza, Garlic Bread, Pepsi, Soup"
4730,"Pasta, Garlic Bread, Coke"
4731,"Biryani, Raita, Gulab Jamun, Soup"
4732,"Momos, Pepsi, Soup"
4733,"Chole Bhature, Lassi"
4734,"Hot Dog, Veg Burger, Coke, Orange Juice"
4735,"Paneer Tikka, Naan, Coke"
4736,"Pasta, Garlic Bread, Coke, Papad"
4737,"Burger, Fries, Coke"
4738,"Coffee, Brownie"
4739,"Sandwich, Cold Coffee"
4740,"Rasgulla, Tea, French Fries"
4741,"Coffee, Brownie"
4742,"Kachori, Jalebi, Tea"
4743,"Paneer Tikka, Naan, Coke"
4744,"Pizza, Garlic Bread, Pepsi"
4745,"Ice Cream, Brownie"
4746,"Pasta, Garlic Bread, Coke"
4747,"Ice Cream, Brownie"
4748,"Rasgulla, Tea"
4749,"Noodles, Manchurian, Sprite, Soup"
4750,"Idli, Sambar, Filter Coffee"
4751,"Hot Dog, Veg Burger, Coke, French Fries"
4752,"Sandwich, Cold Coffee"
4753,"Sandwich, Cold Coffee, Falooda"
4754,"Ice Cream, Brownie, Soup"
4755,"Pizza, Garlic Bread, Pepsi"
4756,"Pav Bhaji, Lassi, Milkshake"
4757,"Kachori, Jalebi, Tea, Curd"
4758,"Rasgulla, Tea"
4759,"Sandwich, Cold Coffee"
4760,"Idli, Sambar, Filter Coffee"
4761,"Idli, Sambar, Filter Coffee, Salad"
4762,"Pav Bhaji, Lassi"
4763,"Ice Cream, Brownie, Salad"
4764,"Rasgulla, Tea"
4765,"Sandwich, Cold Coffee"
4766,"Ice Cream, Brownie, Mineral Water"
4767,"Idli, Sambar, Filter Coffee, Milkshake"
4768,"Sandwich, Cold Coffee"
4769,"Samosa, Tea, Orange Juice"
4770,"Samosa, Tea"
4771,"Pizza, Garlic Bread, Pepsi, Salad"
4772,"Masala Dosa, Filter Coffee"
4773,"Idli, Sambar, Filter Coffee"
4774,"Pizza, Garlic Bread, Pepsi"
4775,"Hot Dog, Veg Burger, Coke, Milkshake"
4776,"Sandwich, Cold Coffee, Papad"
4777,"Ice Cream, Brownie"
4778,"Kachori, Jalebi, Tea, Chocolate Cake"
4779,"Biryani, Raita, Gulab Jamun"
4780,"Vada Pav, Tea"
4781,"Hot Dog, Veg Burger, Coke, Papad"
4782,"Paneer Tikka, Naan, Coke, Sweet Corn"
4783,"Pasta, Garlic Bread, Coke, Pickle"
4784,"Kachori, Jalebi, Tea"
4785,"Coffee, Brownie"
4786,"Pav Bhaji, Lassi"
4787,"Pasta, Garlic Bread, Coke"
4788,"Masala Dosa, Filter Coffee"
4789,"Pasta, Garlic Bread, Coke"
4790,"Rasgulla, Tea, Lemon Soda"
4791,"Coffee, Brownie"
4792,"Noodles, Manchurian, Sprite"
4793,"Pav Bhaji, Lassi"
4794,"Chole Bhature, Lassi"
4795,"Pizza, Garlic Bread, Pepsi"
4796,"Samosa, Tea"
4797,"Biryani, Raita, Gulab Jamun"
4798,"Hot Dog, Veg Burger, Coke"
4799,"Rasgulla, Tea"
4800,"Paneer Tikka, Naan, Coke"
4801,"Vada Pav, Tea"
4802,"Noodles, Manchurian, Sprite"
4803,"Kachori, Jalebi, Tea"
4804,"Noodles, Manchurian, Sprite"
4805,"Coffee, Brownie, Curd"
4806,"Hot Dog, Veg Burger, Coke, Papad"
4807,"Hot Dog, Veg Burger, Coke"
4808,"Vada Pav, Tea"
4809,"Idli, Sambar, Filter Coffee"
4810,"Paneer Tikka, Naan, Coke"
4811,"Pav Bhaji, Lassi"
4812,"Biryani, Raita, Gulab Jamun"
4813,"Momos, Pepsi"
4814,"Idli, Sambar, Filter Coffee"
4815,"Hot Dog, Veg Burger, Coke"
4816,"Samosa, Tea"
4817,"Hot Dog, Veg Burger, Coke"
4818,"Paneer Tikka, Naan, Coke"
4819,"Samosa, Tea"
4820,"Pasta, Garlic Bread, Coke, Chocolate Cake"
4821,"Biryani, Raita, Gulab Jamun"
4822,"Noodles, Manchurian, Sprite"
4823,"Rasgulla, Tea"
4824,"Veg Fried Rice, Spring Roll, Sprite"
4825,"Idli, Sambar, Filter Coffee, Chocolate Cake"
4826,"Paneer Tikka, Naan, Coke, Donut"
4827,"Vada Pav, Tea, Salad"
4828,"Paneer Tikka, Naan, Coke, Orange Juice"
4829,"Biryani, Raita, Gulab Jamun, Fruit Salad"
4830,"Chole Bhature, Lassi"
4831,"Pav Bhaji, Lassi, Falooda"
4832,"Pasta, Garlic Bread, Coke, Pickle"
4833,"Rasgulla, Tea"
4834,"Vada Pav, Tea"
4835,"Pizza, Garlic Bread, Pepsi, Papad"
4836,"Idli, Sambar, Filter Coffee"
4837,"Idli, Sambar, Filter Coffee"
4838,"Paneer Tikka, Naan, Coke, Donut"
4839,"Samosa, Tea"
4840,"Rasgulla, Tea"
4841,"Noodles, Manchurian, Sprite, French Fries"
4842,"Rasgulla, Tea"
4843,"Idli, Sambar, Filter Coffee"
4844,"Idli, Sambar, Filter Coffee, Milkshake"
4845,"Vada Pav, Tea, Donut"
4846,"Coffee, Brownie, Fruit Salad"
4847,"Noodles, Manchurian, Sprite"
4848,"Paneer Tikka, Naan, Coke, Soup"
4849,"Coffee, Brownie"
4850,"Samosa, Tea, Lemon Soda"
4851,"Paneer Tikka, Naan, Coke"
4852,"Rasgulla, Tea"
4853,"Coffee, Brownie, Curd"
4854,"Masala Dosa, Filter Coffee, Milkshake"
4855,"Momos, Pepsi"
4856,"Masala Dosa, Filter Coffee, Milkshake"
4857,"Kachori, Jalebi, Tea"
4858,"Hot Dog, Veg Burger, Coke"
4859,"Samosa, Tea, Fruit Salad"
4860,"Masala Dosa, Filter Coffee, Salad"
4861,"Ice Cream, Brownie"
4862,"Veg Fried Rice, Spring Roll, Sprite, French Fries"
4863,"Pav Bhaji, Lassi, Sweet Corn"
4864,"Idli, Sambar, Filter Coffee"
4865,"Idli, Sambar, Filter Coffee, Chocolate Cake"
4866,"Vada Pav, Tea"
4867,"Paneer Tikka, Naan, Coke"
4868,"Biryani, Raita, Gulab Jamun"
4869,"Sandwich, Cold Coffee"
4870,"Vada Pav, Tea"
4871,"Biryani, Raita, Gulab Jamun"
4872,"Hot Dog, Veg Burger, Coke"
4873,"Coffee, Brownie, Pickle"
4874,"Sandwich, Cold Coffee"
4875,"Noodles, Manchurian, Sprite"
4876,"Biryani, Raita, Gulab Jamun"
4877,"Coffee, Brownie"
4878,"Pizza, Garlic Bread, Pepsi"
4879,"Noodles, Manchurian, Sprite, Salad"
4880,"Burger, Fries, Coke, Soup"
4881,"Hot Dog, Veg Burger, Coke"
4882,"Sandwich, Cold Coffee"
4883,"Momos, Pepsi"
4884,"Momos, Pepsi, Lemon Soda"
4885,"Biryani, Raita, Gulab Jamun"
4886,"Veg Fried Rice, Spring Roll, Sprite, Mineral Water"
4887,"Momos, Pepsi"
4888,"Veg Fried Rice, Spring Roll, Sprite"
4889,"Pizza, Garlic Bread, Pepsi"
4890,"Sandwich, Cold Coffee"
4891,"Rasgulla, Tea, Papad"
4892,"Momos, Pepsi"
4893,"Masala Dosa, Filter Coffee"
4894,"Hot Dog, Veg Burger, Coke"
4895,"Momos, Pepsi"
4896,"Chole Bhature, Lassi"
4897,"Ice Cream, Brownie"
4898,"Vada Pav, Tea, Curd"
4899,"Paneer Tikka, Naan, Coke"
4900,"Coffee, Brownie, Sweet Corn"
4901,"Vada Pav, Tea, Pickle"
4902,"Vada Pav, Tea, Soup"
4903,"Samosa, Tea"
4904,"Momos, Pepsi"
4905,"Momos, Pepsi"
4906,"Hot Dog, Veg Burger, Coke, Milkshake"
4907,"Noodles, Manchurian, Sprite, Sweet Corn"
4908,"Pizza, Garlic Bread, Pepsi"
4909,"Coffee, Brownie, Pickle"
4910,"Paneer Tikka, Naan, Coke"
4911,"Idli, Sambar, Filter Coffee"
4912,"Sandwich, Cold Coffee"
4913,"Sandwich, Cold Coffee"
4914,"Hot Dog, Veg Burger, Coke, Salad"
4915,"Pasta, Garlic Bread, Coke"
4916,"Hot Dog, Veg Burger, Coke"
4917,"Masala Dosa, Filter Coffee"
4918,"Vada Pav, Tea"
4919,"Kachori, Jalebi, Tea"
4920,"Samosa, Tea"
4921,"Burger, Fries, Coke"
4922,"Burger, Fries, Coke"
4923,"Biryani, Raita, Gulab Jamun"
4924,"Coffee, Brownie"
4925,"Ice Cream, Brownie, Salad"
4926,"Noodles, Manchurian, Sprite, Lemon Soda"
4927,"Masala Dosa, Filter Coffee"
4928,"Chole Bhature, Lassi"
4929,"Hot Dog, Veg Burger, Coke, Orange Juice"
4930,"Pav Bhaji, Lassi, Lemon Soda"
4931,"Ice Cream, Brownie"
4932,"Burger, Fries, Coke, French Fries"
4933,"Noodles, Manchurian, Sprite, Soup"
4934,"Momos, Pepsi, Curd"
4935,"Pasta, Garlic Bread, Coke, Falooda"
4936,"Pizza, Garlic Bread, Pepsi, Chocolate Cake"
4937,"Chole Bhature, Lassi"
4938,"Samosa, Tea"
4939,"Sandwich, Cold Coffee"
4940,"Biryani, Raita, Gulab Jamun, Sweet Corn"
4941,"Burger, Fries, Coke, Pastry"
4942,"Vada Pav, Tea"
4943,"Chole Bhature, Lassi, Curd"
4944,"Coffee, Brownie"
4945,"Burger, Fries, Coke, Muffin"
4946,"Veg Fried Rice, Spring Roll, Sprite, Donut"
4947,"Chole Bhature, Lassi, Mineral Water"
4948,"Hot Dog, Veg Burger, Coke"
4949,"Ice Cream, Brownie, Curd"
4950,"Ice Cream, Brownie"
4951,"Chole Bhature, Lassi, Donut"
4952,"Chole Bhature, Lassi"
4953,"Ice Cream, Brownie"
4954,"Idli, Sambar, Filter Coffee, French Fries"
4955,"Chole Bhature, Lassi"
4956,"Idli, Sambar, Filter Coffee"
4957,"Rasgulla, Tea, Curd"
4958,"Coffee, Brownie, Mineral Water"
4959,"Vada Pav, Tea"
4960,"Veg Fried Rice, Spring Roll, Sprite"
4961,"Momos, Pepsi"
4962,"Biryani, Raita, Gulab Jamun, Donut"
4963,"Noodles, Manchurian, Sprite"
4964,"Rasgulla, Tea"
4965,"Pizza, Garlic Bread, Pepsi"
4966,"Sandwich, Cold Coffee"
4967,"Coffee, Brownie"
4968,"Pizza, Garlic Bread, Pepsi, Sweet Corn"
4969,"Burger, Fries, Coke, Lemon Soda"
4970,"Ice Cream, Brownie"
4971,"Ice Cream, Brownie"
4972,"Hot Dog, Veg Burger, Coke, Donut"
4973,"Noodles, Manchurian, Sprite"
4974,"Biryani, Raita, Gulab Jamun"
4975,"Paneer Tikka, Naan, Coke"
4976,"Chole Bhature, Lassi, French Fries"
4977,"Masala Dosa, Filter Coffee"
4978,"Vada Pav, Tea, Muffin"
4979,"Vada Pav, Tea, Sweet Corn"
4980,"Momos, Pepsi, Fruit Salad"
4981,"Momos, Pepsi, Sweet Corn"
4982,"Chole Bhature, Lassi, Chocolate Cake"
4983,"Paneer Tikka, Naan, Coke"
4984,"Sandwich, Cold Coffee"
4985,"Kachori, Jalebi, Tea"
4986,"Rasgulla, Tea"
4987,"Samosa, Tea, Lemon Soda"
4988,"Kachori, Jalebi, Tea"
4989,"Pav Bhaji, Lassi"
4990,"Sandwich, Cold Coffee"
4991,"Veg Fried Rice, Spring Roll, Sprite"
4992,"Samosa, Tea, Donut"
4993,"Burger, Fries, Coke, Orange Juice"
4994,"Samosa, Tea"
4995,"Burger, Fries, Coke, Lemon Soda"
4996,"Veg Fried Rice, Spring Roll, Sprite"
4997,"Ice Cream, Brownie"
4998,"Vada Pav, Tea, Muffin"
4999,"Kachori, Jalebi, Tea, Papad"
5000,"Ice Cream, Brownie"
